ExperimentName,subject,Session,Procedure[Block],Trial,Directed,I_NMG_ZScorePrime,I_NMG_ZscoreTarget,I_ZScorePrime,I_ZScoreTarget,ItemNumber,LogHalPrime,LogHalTarget,LogP,MeanLDTZ,MeanLength,MeanLogF,MeanNMGZ,pathlength,Prime[Trial],PrimeResponse.RESP[Trial],PrimeResponse.RT[Trial],Stimuli1,Target[Trial],TargetResponse.RESP[Trial],TargetResponse.RT[Trial],Undirected,PrimeAccuracy,TargetAccuracy,RTRecognisePrime,RTRecogniseTarget
NetworksDemasking,3,1,S3,36,5,-0.662,-0.501,-0.709,-0.448,D110,9.392,5.68,19.36725,-0.5785,5.5,7.536,-0.5815,3,E A R N,earn{SPACE},667,110,J O B L E S S,jobless{SPACE},1353,2,1,1,1425,3356
NetworksDemasking,3,1,S3,220,2,-0.471,-0.456,-0.482,-0.673,D111,9.747,8.613,9.041477,-0.5775,6,9.18,-0.4635,1,F O R E S T,forest{SPACE},1158,111,J U N G L E,jungle{SPACE},876,1,1,1,1236,1292
NetworksDemasking,3,1,S3,39,4,-0.476,-0.15,-0.678,-0.16,D112,9.33,5.945,15.08964,-0.419,6,7.6375,-0.313,1,F L E S H,flesh{SPACE},784,112,K L E E N E X,kleenex{SPACE},2735,2,1,1,1598,2764
NetworksDemasking,3,1,S3,111,Inf,-0.737,0.064,-0.585,-0.263,D113,7.278,6.992,Inf,-0.424,5.5,7.135,-0.3365,6,R U G,rug{SPACE},631,113,K N I T T I N G,knitting{SPACE},1852,2,1,1,1172,2325
NetworksDemasking,3,1,S3,109,2,-0.494,-0.487,-0.634,-0.486,D114,9.674,7.625,8.462707,-0.56,4,8.6495,-0.4905,2,R E A R,rear{SPACE},1106,114,K N O B,knob{SPACE},1641,2,1,1,1982,1757
NetworksDemasking,3,1,S3,30,2,-0.731,-0.438,-0.646,-0.614,D115,8.571,11.808,6.47864,-0.63,5,10.1895,-0.5845,1,W A I S T,waist{SPACE},1223,115,L A R G E,large{SPACE},1062,2,1,1,2421,1454
NetworksDemasking,3,1,S3,114,5,-0.664,-0.742,-0.701,-0.503,D116,9.223,9.474,21.813402,-0.602,5.5,9.3485,-0.703,15,P A N T S,pants{SPACE},1007,116,L A U N C H,launch{SPACE},1446,2,1,1,2147,2753
NetworksDemasking,3,1,S3,9,2,-0.037,#,-0.313,#,D117,8.214,6.632,10.028794,-0.313,9,7.423,-0.037,1,S C H O L A R S H I P,scholarship{SPACE},2497,117,L E A R N E R,learner{SPACE},1604,2,1,1,2782,4217
NetworksDemasking,3,1,S3,221,4,-0.632,-0.505,-0.743,-0.377,D118,9.693,9.475,13.618063,-0.56,6.5,9.584,-0.5685,4,P O O L,pool{SPACE},840,118,L I G H T N I N G,lightning{SPACE},3599,3,1,1,1173,1147
NetworksDemasking,3,1,S3,172,5,-0.531,-0.197,-0.637,-0.502,D119,6.811,7.88,21.269889,-0.5695,4.5,7.3455,-0.364,6,G L A R E,glare{SPACE},788,119,L I L Y,lily{SPACE},917,3,1,1,1433,1402
NetworksDemasking,3,1,S3,152,2,-0.406,-0.902,-0.06,-0.737,D120,7.696,9.81,7.574315,-0.3985,5.5,8.753,-0.654,3,H A L L W A Y,hallway{SPACE},1496,120,L O C K,lock{SPACE},1041,2,1,1,2372,1381
NetworksDemasking,3,1,S3,22,4,-0.719,-0.558,-0.705,-0.784,D121,9.814,10.309,12.721206,-0.7445,5,10.0615,-0.6385,1,H I D D E N,hidden{SPACE},1349,121,L O S S,loss{SPACE},946,2,1,1,1801,1832
NetworksDemasking,3,1,S3,241,2,-0.593,-0.638,-0.524,-0.474,D122,7.629,9.51,7.759109,-0.499,4,8.5695,-0.6155,1,V E N T,vent{SPACE},747,122,L U N G,lung{SPACE},713,2,1,1,1159,994
NetworksDemasking,3,1,S3,166,Inf,-0.019,-0.258,0.034,-0.147,D123,7.154,6.211,Inf,-0.0565,6.5,6.6825,-0.1385,15,A B D O M E N,abdomen{SPACE},1589,123,M A G G O T,maggot{SPACE},1166,3,1,1,1785,2614
NetworksDemasking,3,1,S3,228,5,-0.502,-0.482,-0.311,-0.57,D124,8.257,9.084,19.549214,-0.4405,7,8.6705,-0.492,15,L A W S U I T,lawsuit{SPACE},986,124,M A I L B O X,mailbox{SPACE},1533,3,1,1,1334,2244
NetworksDemasking,3,1,S3,246,4,-0.232,-0.746,-0.581,-0.715,D125,9.903,10.978,16.022334,-0.648,5.5,10.4405,-0.489,3,C O N C E R N,concern{SPACE},1324,125,M A L E,male{SPACE},803,3,1,1,1710,1135
NetworksDemasking,3,1,S3,84,4,-0.382,-0.12,-0.497,-0.103,D126,10.325,8.522,21.090281,-0.3,9,9.4235,-0.251,4,P A Y M E N T,payment{SPACE},1836,126,M A N U F A C T U R E,manufacture{SPACE},2221,3,1,1,2228,2595
NetworksDemasking,3,1,S3,97,3,-0.195,-0.39,-0.324,-0.467,D127,8.061,8.314,15.317101,-0.3955,5,8.1875,-0.2925,6,F R I E D,fried{SPACE},1322,127,M A P L E,maple{SPACE},2931,3,1,1,2440,1053
NetworksDemasking,3,1,S3,126,3,-0.17,-0.454,-0.331,-0.746,D128,7.75,11.611,9.50484,-0.5385,6.5,9.6805,-0.312,3,A N A T O M Y,anatomy{SPACE},2089,128,M A T T E R,matter{SPACE},2154,2,1,1,2492,1889
NetworksDemasking,3,1,S3,199,3,-0.531,-0.697,-0.777,-0.747,D129,8.74,9.606,12.124872,-0.762,4,9.173,-0.614,6,C A K E,cake{SPACE},795,129,M E A T,meat{SPACE},575,2,1,1,1143,1262
NetworksDemasking,3,1,S3,72,5,-0.809,-0.549,-0.689,-0.291,D130,12.565,7.688,21.968075,-0.49,6.5,10.1265,-0.679,15,A N O T H E R,another{SPACE},1305,130,M I S T E R,mister{SPACE},885,3,1,1,1840,1917
NetworksDemasking,3,1,S3,87,4,-0.425,-0.673,-0.672,-0.683,D131,10.657,7.491,20.326398,-0.6775,6,9.074,-0.549,3,C E N T R A L,central{SPACE},1602,131,M O I S T,moist{SPACE},1509,3,1,1,1915,3235
NetworksDemasking,3,1,S3,153,3,-0.709,-0.232,-0.557,-0.048,D132,9.115,6.31,18.43434,-0.3025,6.5,7.7125,-0.4705,1,H O N E Y,honey{SPACE},847,132,M O L A S S E S,molasses{SPACE},1841,1,1,1,1367,1781
NetworksDemasking,3,1,S3,34,1,-0.149,-0.275,-0.5,-0.25,D133,8.134,7.221,3.440573,-0.375,6,7.6775,-0.212,1,A T O M,atom{SPACE},906,133,M O L E C U L E,molecule{SPACE},2085,1,1,1,1825,1902
NetworksDemasking,3,1,S3,240,4,NA,-0.592,NA,-0.71,D134,NA,9.655,16.899868,-0.71,7,9.655,-0.592,3,Y U C K,yuck{SPACE},1696,134,M O N S T E R,monster{SPACE},1127,2,1,1,1780,1205
NetworksDemasking,3,1,S3,70,4,-0.144,-0.374,0.227,-0.48,D135,5.568,9.964,16.566879,-0.1265,5.5,7.766,-0.259,15,D I S O W N,disown{SPACE},1251,135,M O R A L,moral{SPACE},1103,3,1,1,6362,1497
NetworksDemasking,3,1,S3,223,3,-0.288,-0.538,-0.588,-0.616,D136,9.752,9.545,12.449949,-0.602,4.5,9.6485,-0.413,15,S E A T,seat{SPACE},883,136,M O T O R,motor{SPACE},806,2,1,1,1316,1203
NetworksDemasking,3,1,S3,91,5,-0.349,0.047,-0.697,0.027,D137,9.975,6.006,18.204828,-0.335,5.5,7.9905,-0.151,15,S P E L L,spell{SPACE},827,137,M O U S S E,mouse{SPACE},1050,3,1,1,1491,1390
NetworksDemasking,3,1,S3,190,5,-0.323,-0.47,-0.397,-0.299,D138,8.652,7.884,27.628732,-0.348,7,8.268,-0.3965,15,C A L C U L A T E,calculate{SPACE},1409,138,M U M M Y,mummy{SPACE},1289,3,1,1,1330,1441
NetworksDemasking,3,1,S3,205,4,-0.088,-0.703,-0.451,-0.68,D139,9.445,9.605,12.997787,-0.5655,5.5,9.525,-0.3955,15,U N U S U A L,unusual{SPACE},1203,139,N E C K,neck{SPACE},653,4,1,1,1916,1128
NetworksDemasking,3,1,S3,82,3,-0.095,NA,-0.071,NA,D140,8.235,NA,11.110467,-0.071,10,8.235,-0.095,6,C O N T R A C T O R,contractor{SPACE},1861,140,N E R D,nerd{SPACE},800,3,1,1,3686,1396
NetworksDemasking,3,1,S3,85,4,-0.411,-0.424,-0.551,-0.611,D141,8.707,13.472,15.405304,-0.581,4.5,11.0895,-0.4175,1,P O L I S H,polish{SPACE},1318,141,N E W,new{SPACE},1922,2,1,1,1336,1466
NetworksDemasking,3,1,S3,31,4,-0.411,-0.499,-0.484,-0.07,D142,8.127,5.746,16.893613,-0.277,8,6.9365,-0.455,2,C O S T U M E,costume{SPACE},3209,142,N I G H T G O W N,nightgown{SPACE},2373,2,1,1,1356,2302
NetworksDemasking,3,1,S3,148,3,-0.141,-0.69,-0.687,-0.876,D143,6.56,13.304,11.835317,-0.7815,4.5,9.932,-0.4155,15,S N A T C H,snatch{SPACE},1016,143,N O W,now{SPACE},548,3,1,1,2225,1302
NetworksDemasking,3,1,S3,61,5,-0.078,-0.564,0.069,-0.445,D144,7.902,8.312,24.205165,-0.188,8,8.107,-0.321,15,U N C O N S C I O U S,unconscious{SPACE},2868,144,O A S I S,oasis{SPACE},959,3,1,1,1734,1312
NetworksDemasking,3,1,S3,231,2,-0.394,-0.32,-0.759,-0.109,D145,11.244,8.364,9.246073,-0.434,7.5,9.804,-0.357,1,T R A D E,trade{SPACE},878,145,O C C U P A T I O N,occupation{SPACE},1451,2,1,1,1179,1407
NetworksDemasking,3,1,S3,60,5,-0.3,-0.943,-0.826,-0.621,D146,9.893,11.677,24.052317,-0.7235,4,10.785,-0.6215,15,S K Y,sky{SPACE},659,146,O F T E N,often{SPACE},1188,3,1,1,1450,1054
NetworksDemasking,3,1,S3,17,Inf,-0.423,-0.317,-0.732,-0.476,D147,8.135,6.942,Inf,-0.604,6.5,7.5385,-0.37,2,D I S H E S,dishes{SPACE},1181,147,O R C H A R D,orchard{SPACE},1584,3,1,1,1579,2280
NetworksDemasking,3,1,S3,28,4,-0.018,-0.553,-0.306,-0.489,D148,7.004,7.765,17.445989,-0.3975,5,7.3845,-0.2855,4,B U R I A L,burial{SPACE},1901,148,O U C H,ouch{SPACE},1393,4,1,1,1927,1555
NetworksDemasking,3,1,S3,58,5,-0.269,-0.724,-0.542,-0.615,D149,9.415,7.47,23.785483,-0.5785,6,8.4425,-0.4965,4,C A T H O L I C,catholic{SPACE},1299,149,O V A L,oval{SPACE},901,3,1,1,1983,1752
NetworksDemasking,3,1,S3,216,1,-0.431,-0.373,-0.39,-0.474,D150,9.56,8.473,1.121306,-0.432,3.5,9.0165,-0.402,1,D E B T,debt{SPACE},1256,150,O W E,owe{SPACE},594,1,1,1,1189,1083
NetworksDemasking,3,1,S3,120,4,-0.389,-0.646,-0.692,-0.776,D151,9.83,10.791,16.486028,-0.734,4.5,10.3105,-0.5175,6,C H A I R,chair{SPACE},1144,151,P A S S,pass{SPACE},1097,3,1,1,3255,1924
NetworksDemasking,3,1,S3,214,5,-0.405,-0.505,-0.565,-0.43,D152,9.731,9.282,22.416802,-0.4975,7,9.5065,-0.455,15,N E W S P A P E R,newspaper{SPACE},1621,152,P E A R L,pearl{SPACE},882,3,1,1,1435,1149
NetworksDemasking,3,1,S3,130,3,-0.745,-0.799,-0.631,-0.706,D153,9.231,8.975,9.205552,-0.6685,5,9.103,-0.772,2,M Y S T E R Y,mystery{SPACE},1728,153,P E N,pen{SPACE},851,3,1,1,1814,1301
NetworksDemasking,3,1,S3,203,Inf,-0.386,-0.051,-0.513,-0.032,D154,9.863,6.24,Inf,-0.2725,7,8.0515,-0.2185,2,F I C T I O N,fiction{SPACE},1002,154,P E R J U R Y,perjury{SPACE},1420,2,1,1,1423,3359
NetworksDemasking,3,1,S3,183,5,-0.609,-0.655,-0.486,-0.609,D155,6.08,8.49,24.19257,-0.5475,6,7.285,-0.632,2,W H I S K E R S,whiskers{SPACE},3072,155,P E T S,pets{SPACE},931,2,1,1,2847,1366
NetworksDemasking,3,1,S3,11,2,-0.173,-0.759,-0.199,-0.74,D156,7.486,10.116,10.541097,-0.4695,4,8.801,-0.466,15,C H I L I,chill{SPACE},1091,156,P I N,pin{SPACE},1256,2,0,1,2400,1438
NetworksDemasking,3,1,S3,89,5,-0.347,-0.595,-0.546,-0.634,D157,8.056,7.359,19.752825,-0.59,7,7.7075,-0.471,15,J U P I T E R,jupiter{SPACE},1418,157,P I T C H E R,pitcher{SPACE},1253,4,1,1,2340,1370
NetworksDemasking,3,1,S3,192,4,-0.579,-0.484,-0.684,-0.646,D158,8.203,6.637,17.029162,-0.665,4.5,7.42,-0.5315,2,R A N C H,ranch{SPACE},718,158,P L O W,plow{SPACE},1045,2,1,1,1378,1719
NetworksDemasking,3,1,S3,160,3,0.116,-0.502,-0.148,-0.736,D159,5.565,12.454,12.502944,-0.442,5.5,9.0095,-0.193,2,S Q U I N T,squint{SPACE},1488,159,P O I N T,point{SPACE},5192,2,1,1,2765,1390
NetworksDemasking,3,1,S3,25,4,-0.486,-0.614,-0.656,-0.504,D160,11.978,8.696,20.448467,-0.58,4.5,10.337,-0.55,6,B I T,bit{SPACE},725,160,P O L I T E,police{SPACE},1382,3,1,1,1569,1386
NetworksDemasking,3,1,S3,169,4,-0.721,-0.5,-0.601,-0.35,D161,7.854,10.416,19.110742,-0.4755,7,9.135,-0.6105,15,B A R N,barn{SPACE},848,161,P O P U L A T I O N,population{SPACE},1903,3,1,1,1331,1249
NetworksDemasking,3,1,S3,116,2,-0.307,0.608,-0.423,0.003,D162,9.065,4.883,10.215803,-0.21,7,6.974,0.1505,1,M A R I N E,marine{SPACE},995,162,P O R P O I S E,porpoise{SPACE},3330,2,1,1,2448,4314
NetworksDemasking,3,1,S3,117,3,-0.142,-0.594,-0.339,-0.703,D163,7.566,8.697,14.479469,-0.521,6.5,8.1315,-0.368,2,R E V I V A L,revival{SPACE},1419,163,P R A I S E,praise{SPACE},1203,2,1,1,3824,1916
NetworksDemasking,3,1,S3,218,5,-0.632,-0.52,-0.433,-0.582,D164,7.071,11.943,20.95994,-0.5075,4,9.507,-0.576,3,T U G,tug{SPACE},601,164,P R I C E,price{SPACE},694,4,1,1,1422,1236
NetworksDemasking,3,1,S3,133,4,-0.493,-0.44,-0.501,-0.437,D165,9.82,8.897,24.91569,-0.469,7.5,9.3585,-0.4665,2,M A T H,math{SPACE},695,165,P R O B A B I L I T Y,probability{SPACE},4632,1,1,1,1588,2338
NetworksDemasking,3,1,S3,103,4,0.092,-0.182,-0.297,-0.194,D166,8.454,8.207,22.15832,-0.2455,9.5,8.3305,-0.045,1,R E S T R I C T I O N,restriction{SPACE},1994,166,P R O H I B I T,prohibit{SPACE},4061,2,1,1,2609,1944
NetworksDemasking,3,1,S3,239,Inf,-0.474,-0.406,-0.207,-0.176,D167,8.813,8.777,Inf,-0.1915,7,8.795,-0.44,15,D R O V E,drove{SPACE},1092,167,P R O V I S I O N,provision{SPACE},2746,3,1,1,1302,2143
NetworksDemasking,3,1,S3,184,Inf,-0.336,-0.263,-0.543,-0.252,D168,7.104,4.934,Inf,-0.3975,6,6.019,-0.2995,2,S Q U A S H,squash{SPACE},4498,168,R A D I S H,radish{SPACE},1202,2,1,1,2382,1815
NetworksDemasking,3,1,S3,107,3,-0.493,-0.604,0.164,-0.819,D169,6.254,12.576,9.848864,-0.3275,4.5,9.415,-0.5485,3,G R A F T,graft{SPACE},4379,169,R E A D,read{SPACE},634,2,1,1,3725,1060
NetworksDemasking,3,1,S3,186,5,-0.527,-0.568,-0.496,-0.453,D170,7.205,9.23,23.375776,-0.4745,6.5,8.2175,-0.5475,4,G O R I L L A,gorilla{SPACE},2117,170,R E C I P E,recipe{SPACE},1159,3,1,1,1951,1388
NetworksDemasking,3,1,S3,182,4,-0.772,-0.636,-0.632,-0.327,D171,8.775,8,17.72299,-0.4795,3.5,8.3875,-0.704,2,B A T,bat{SPACE},877,171,R E E F,reef{SPACE},878,3,1,1,1843,2646
NetworksDemasking,3,1,S3,101,3,-0.453,-0.309,-0.443,-0.621,D172,7.619,8.919,14.59008,-0.532,6.5,8.269,-0.381,3,T E S T I F Y,testify{SPACE},1252,172,R E J E C T,reject{SPACE},1083,3,1,1,2103,2125
NetworksDemasking,3,1,S3,21,2,NA,-0.708,NA,-0.662,D173,NA,9.111,6.346957,-0.662,6,9.111,-0.708,1,E X C E D R I N,excedrin{SPACE},2201,173,R E L I E F,relief{SPACE},1273,1,1,1,3689,2224
NetworksDemasking,3,1,S3,140,5,-0.21,-0.738,0.107,-0.666,D174,9.188,11.112,20.825761,-0.2795,10,10.15,-0.474,4,T R A N S P O R T A T,transportat{SPACE},3590,174,R E S U L T,result{SPACE},2117,3,1,1,8946,2270
NetworksDemasking,3,1,S3,122,4,-0.524,-0.689,-0.484,-0.813,D175,6.715,11.336,20.116068,-0.6485,5,9.0255,-0.6065,15,P L U M,plum{SPACE},1688,175,R E T U R N,return{SPACE},1289,3,1,1,1042,1839
NetworksDemasking,3,1,S3,26,5,-0.41,-0.683,-0.77,-0.373,D176,9.871,7.439,20.413595,-0.5715,5.5,8.655,-0.5465,6,B R I D G E,bridge{SPACE},2132,176,R I N S E,rinse{SPACE},997,2,1,1,2467,2319
NetworksDemasking,3,1,S3,137,5,-0.4,-0.622,-0.509,-0.581,D177,8.979,9.295,21.825871,-0.545,6,9.137,-0.511,6,P L A N E T S,planets{SPACE},1670,177,R O B O T,robot{SPACE},1429,2,1,1,2354,1918
NetworksDemasking,3,1,S3,3,1,-0.097,-0.764,-0.388,-0.744,D178,8.303,8.35,2.584963,-0.566,5,8.3265,-0.4305,1,M A S S A G E,{SHIFT}Massage{SPACE},2083,178,R U B,{SHIFT}Rub{SPACE},1433,1,1,1,3765,1789
NetworksDemasking,3,1,S3,128,4,-0.497,-0.546,-0.348,-0.403,D179,9.023,9.22,15.57881,-0.3755,5.5,9.1215,-0.5215,6,R I F L E,rifle{SPACE},1236,179,R U B B E R,rubber{SPACE},1567,3,1,1,2351,1564
NetworksDemasking,3,1,S3,245,2,-0.695,-0.512,-0.502,-0.497,D180,9.005,8.753,11.751335,-0.4995,4.5,8.879,-0.6035,1,P O P E,pope{SPACE},2268,180,S A I N T,saint{SPACE},1036,2,1,1,1891,1325
NetworksDemasking,3,1,S3,48,Inf,-0.526,0.017,-0.687,-0.074,D181,7.368,4.644,Inf,-0.3805,5.5,6.006,-0.2545,15,T U N A,tuna{SPACE},1029,181,S A R D I N E,sardine{SPACE},1209,2,1,1,1157,1591
NetworksDemasking,3,1,S3,164,5,-0.587,-0.197,-0.75,-0.465,D182,8.35,7.428,18.985598,-0.6075,6,7.889,-0.392,6,B O U N C E,bounce{SPACE},1418,182,S A V I O R,savior{SPACE},1241,3,1,1,1472,2125
NetworksDemasking,3,1,S3,162,3,-0.283,-0.247,-0.619,-0.465,D183,10.546,8.921,14.188898,-0.542,5.5,9.7335,-0.265,3,F A T H E R,father{SPACE},776,183,S C O U T,scout{SPACE},1140,3,1,1,1421,1434
NetworksDemasking,3,1,S3,196,2,-0.341,-0.138,-0.521,-0.553,D184,9.133,8.914,8.092946,-0.537,6,9.0235,-0.2395,2,S I L E N T,silent{SPACE},993,184,S C R E A M,scream{SPACE},1149,2,1,1,1960,1327
NetworksDemasking,3,1,S3,159,2,-0.399,-0.403,-0.336,-0.679,D185,10.682,10.547,7.191724,-0.5075,6,10.6145,-0.401,1,P R E F E R,prefer{SPACE},1276,185,S E L E C T,select{SPACE},2287,2,1,1,2392,1714
NetworksDemasking,3,1,S3,146,2,0.076,-0.145,-0.483,-0.334,D186,9.734,9.244,10.115824,-0.4085,6.5,9.489,-0.0345,1,S E N A T E,senate{SPACE},829,186,S E N A T O R,senator{SPACE},2470,1,1,1,1760,1074
NetworksDemasking,3,1,S3,44,3,-0.637,-0.386,-0.702,-0.824,D187,9.509,8.574,16.100665,-0.763,5.5,9.0415,-0.5115,4,O R A N G E,orange{SPACE},3019,187,S H A K E,shake{SPACE},901,3,1,1,1809,1654
NetworksDemasking,3,1,S3,65,3,-0.462,-0.429,-0.4,-0.726,D188,7.598,10.523,17.820939,-0.563,6,9.0605,-0.4455,2,S A N D A L S,sandals{SPACE},1557,188,S H E L L,shell{SPACE},1131,2,1,1,2603,1808
NetworksDemasking,3,1,S3,8,4,-0.403,-0.268,-0.578,-0.803,D189,7.622,9.646,18.227306,-0.6905,4.5,8.634,-0.3355,3,C U R B,curb{SPACE},1358,189,S H I F T,shift{SPACE},1458,2,1,1,1846,2084
NetworksDemasking,3,1,S3,243,3,-0.317,-0.315,-0.521,-0.527,D190,6.111,6.201,17.684418,-0.524,7.5,6.156,-0.316,6,L U B R I C A T E,lubricate{SPACE},1829,190,S L A C K S,slakcs{SPACE},1006,3,1,1,1869,2827
NetworksDemasking,3,1,S3,207,4,-0.403,-0.265,-0.6,-0.631,D191,9.897,7.853,19.051547,-0.6155,4.5,8.875,-0.334,4,K I C K,kick{SPACE},807,191,S M A S H,smash{SPACE},652,2,1,1,1436,1259
NetworksDemasking,3,1,S3,234,5,-0.607,-0.176,-0.565,-0.216,D192,8.941,5.814,20.386903,-0.3905,5,7.3775,-0.3915,1,D I R T,dirt{SPACE},919,192,S M U D G E,smudge{SPACE},1721,2,1,1,1420,1239
NetworksDemasking,3,1,S3,158,1,-0.65,-0.588,-0.582,-0.596,D193,7.419,10.999,5.028881,-0.589,4,9.209,-0.619,1,H A R P,harp{SPACE},1070,193,S O N G,song{SPACE},693,1,1,1,2112,1418
NetworksDemasking,3,1,S3,74,4,-0.697,0.16,-0.645,0.003,D194,11.836,6.279,21.59793,-0.321,6,9.0575,-0.2685,6,W O R D,word{SPACE},761,194,S O R O R I T Y,sorority{SPACE},1766,2,1,1,1591,3704
NetworksDemasking,3,1,S3,12,4,-0.224,-0.235,-0.428,-0.665,D195,10.502,8.828,19.135048,-0.5465,7,9.665,-0.2295,6,E X P E N S I V E,expensive{SPACE},2120,195,S T A M P,stamp{SPACE},1255,3,1,1,2955,1920
NetworksDemasking,3,1,S3,105,4,-0.051,-0.464,-0.548,-0.825,D196,7.521,12.058,13.687674,-0.6865,5,9.7895,-0.2575,3,S T O V E,stove{SPACE},994,196,S T A R T,start{SPACE},926,3,1,1,2383,2211
NetworksDemasking,3,1,S3,7,4,0.052,-0.223,0.009,-0.762,D197,7.515,8.183,17.870042,-0.3765,5.5,7.849,-0.0855,6,C A R A V A N,caravan{SPACE},1852,197,S T E M,stem{SPACE},906,4,1,1,1595,1308
NetworksDemasking,3,1,S3,121,3,-0.499,-0.288,-0.33,-0.729,D198,8.071,11.24,12.348027,-0.5295,8,9.6555,-0.3935,3,H E L I C O P T E R,helicopter{SPACE},2342,198,S T R E E T,street{SPACE},1733,3,1,1,1470,2635
NetworksDemasking,3,1,S3,163,5,-0.664,-0.374,-0.46,-0.344,D199,9.239,9.686,21.610096,-0.402,4.5,9.4625,-0.519,4,C O A T,coat{SPACE},1091,199,S T R I P,strip{SPACE},2030,2,1,1,1365,2130
NetworksDemasking,3,1,S3,14,3,-0.72,-0.078,-0.671,-0.489,D200,11.38,9.21,13.917273,-0.58,7.5,10.295,-0.399,6,H I S T O R Y,history{SPACE},1563,200,S T R U G G L E,struggle{SPACE},1771,2,1,1,1875,1975
NetworksDemasking,3,1,S3,49,6,-0.414,-0.25,-0.369,-0.195,D201,6.342,7.033,26.962095,-0.282,6.5,6.6875,-0.332,1,T U M B L E,tumble{SPACE},1654,201,S T U M B L E,stumble{SPACE},1832,2,1,1,2205,2289
NetworksDemasking,3,1,S3,41,4,-0.25,-0.078,-0.154,-0.583,D202,5.242,9.001,21.791061,-0.3685,5.5,7.1215,-0.164,15,V E E R,veer{SPACE},1195,202,S U C C E E D,succeed{SPACE},1683,3,1,1,2111,2151
NetworksDemasking,3,1,S3,197,2,-0.386,-0.313,-0.472,-0.545,D203,8.386,7.866,8.460797,-0.5085,6.5,8.126,-0.3495,1,S U N N Y,sunny{SPACE},1021,203,S U N S H I N E,sunshine{SPACE},1626,2,1,1,1261,1274
NetworksDemasking,3,1,S3,187,2,-0.532,-0.485,-0.544,-0.587,D204,9.036,10.249,5.738814,-0.5655,6,9.6425,-0.5085,2,A W E S O M E,awesome{SPACE},1190,204,S U P E R,super{SPACE},785,1,1,1,1256,1165
NetworksDemasking,3,1,S3,143,3,-0.699,-0.126,-0.772,-0.454,D205,12.505,9.869,14.771619,-0.613,6,11.187,-0.4125,2,B E S T,best{SPACE},865,205,S U P E R I O R,superior{SPACE},1548,1,1,1,1430,2792
NetworksDemasking,3,1,S3,93,5,0.14,NA,-0.228,NA,D206,4.727,4.804,20.563739,-0.228,6,4.7655,0.14,6,U T E N S I L,utensil{SPACE},1836,206,S W A B S,swabs{SPACE},1555,3,1,1,1927,1070
NetworksDemasking,3,1,S3,167,4,-0.057,-0.169,-0.213,-0.591,D207,7.586,7.397,21.838584,-0.402,7,7.4915,-0.113,15,S T E R E O T Y P E,stereotype{SPACE},2030,207,S W A N,swan{SPACE},1076,3,1,1,2146,1383
NetworksDemasking,3,1,S3,52,4,-0.899,-0.024,-0.763,-0.229,D208,10.565,6.882,20.666404,-0.496,7,8.7235,-0.4615,2,W I F E,wife{SPACE},840,208,S W E E T H E A R T,sweetheart{SPACE},2470,2,1,1,1888,2288
NetworksDemasking,3,1,S3,118,2,-0.401,-0.624,-0.304,-0.758,D209,7.606,9.942,12.556147,-0.531,3,8.774,-0.5125,3,T O W,tow{SPACE},674,209,T A G,tag{SPACE},583,2,1,1,2139,2304
NetworksDemasking,3,1,S3,132,3,-0.774,-0.315,-0.615,-0.485,D210,9.903,9.419,15.555598,-0.55,6.5,9.661,-0.5445,3,A L I V E,alive{SPACE},1019,210,T E R R I B L E,terrible{SPACE},1417,3,1,1,1432,1874
NetworksDemasking,3,1,S3,54,5,0.04,-0.509,-0.459,-0.754,D211,10.548,8.361,17.787366,-0.6065,6,9.4545,-0.2345,15,S T A T I O N,station{SPACE},1118,211,T H I E F,thief{SPACE},1216,3,1,1,1345,1929
NetworksDemasking,3,1,S3,201,4,-0.634,-0.712,-0.468,-0.764,D212,10.267,13.389,17.658964,-0.616,4.5,11.828,-0.673,15,D E C K,deck{SPACE},767,212,T H I N K,think{SPACE},739,3,1,1,1179,1299
NetworksDemasking,3,1,S3,67,3,-0.504,-0.618,-0.807,-0.724,D213,9.501,9.608,8.584741,-0.7655,5,9.5545,-0.561,4,F A S H I O N,fashion{SPACE},1506,213,T I E,tie{SPACE},615,3,1,1,1315,3687
NetworksDemasking,3,1,S3,175,3,-0.494,-0.296,-0.358,-0.676,D214,4.934,8.593,15.992695,-0.517,5.5,6.7635,-0.395,2,M I T T E N,mitten{SPACE},1097,214,T I G E R,tiger{SPACE},1211,2,1,1,2423,1909
NetworksDemasking,3,1,S3,195,3,-0.299,-0.6,-0.304,-0.628,D215,5.118,9.871,9.805375,-0.466,6,7.4945,-0.4495,15,H A M M O C K,hammock{SPACE},1157,215,T I G H T,tight{SPACE},715,3,1,1,1604,1341
NetworksDemasking,3,1,S3,180,Inf,-0.531,-0.477,-0.45,-0.42,D216,7.939,5.911,Inf,-0.435,4.5,6.925,-0.504,3,T E N S E,tense{SPACE},920,216,T O I L,toil{SPACE},1158,2,1,1,1289,2171
NetworksDemasking,3,1,S3,113,4,-0.416,-0.582,-0.548,-0.53,D217,10.968,10.451,20.146817,-0.539,5,10.7095,-0.499,3,M E D I A,media{SPACE},902,217,T O P I C,topic{SPACE},1135,2,1,1,1041,1977
